,CountryCode,RegionName,RegionCode,Date,H6_Facial Coverings,ConfirmedCases
8846,USA,Mississippi,MS,2020-08-28,3.0,81294.0
10501,USA,New Hampshire,NH,2020-08-28,2.0,7216.0
12487,USA,Oklahoma,OK,2020-08-28,3.0,56260.0
17452,USA,Wyoming,WY,2020-08-28,2.0,3803.0
10502,USA,New Hampshire,NH,2020-08-29,2.0,7246.0
15467,USA,Virginia,VA,2020-08-29,1.0,118809.0
4875,USA,Idaho,ID,2020-08-29,2.0,31668.0
3882,USA,Georgia,GA,2020-08-29,2.0,267758.0
7523,USA,Maine,ME,2020-08-29,2.0,4492.0
12488,USA,Oklahoma,OK,2020-08-29,3.0,57353.0
5206,USA,Illinois,IL,2020-08-29,2.0,233066.0
1234,USA,Arkansas,AR,2020-08-29,3.0,60378.0
13812,USA,South Carolina,SC,2020-08-29,3.0,117249.0
12157,USA,Ohio,OH,2020-08-29,3.0,121320.0
17122,USA,West Virginia,WV,2020-08-29,2.0,9970.0
10171,USA,Nebraska,NE,2020-08-29,2.0,33753.0
4544,USA,Iowa,IA,2020-08-29,3.0,63612.0
9178,USA,Montana,MT,2020-08-29,3.0,7251.0
16129,USA,Vermont,VT,2020-08-29,3.0,1605.0
16460,USA,Washington,WA,2020-08-29,3.0,73879.0
14474,USA,Tennessee,TN,2020-08-29,3.0,152280.0
4213,USA,Hawaii,HI,2020-08-29,3.0,8139.0
6861,USA,Massachusetts,MA,2020-08-29,3.0,120411.0
9840,USA,North Dakota,ND,2020-08-29,1.0,11484.0
9509,USA,North Carolina,NC,2020-08-29,4.0,170377.0
5537,USA,Indiana,IN,2020-08-29,3.0,92434.0
1565,USA,Arizona,AZ,2020-08-29,3.0,201287.0
5868,USA,Kansas,KS,2020-08-29,3.0,41595.0
6199,USA,Kentucky,KY,2020-08-29,3.0,47577.0
11826,USA,New York,NY,2020-08-29,3.0,433402.0
14143,USA,South Dakota,SD,2020-08-29,2.0,12942.0
10833,USA,New Jersey,NJ,2020-08-29,3.0,191320.0
8847,USA,Mississippi,MS,2020-08-29,3.0,82029.0
7192,USA,Maryland,MD,2020-08-29,3.0,107294.0
12819,USA,Oregon,OR,2020-08-29,3.0,26293.0
2227,USA,Colorado,CO,2020-08-29,2.0,57040.0
14805,USA,Texas,TX,2020-08-29,3.0,629878.0
7854,USA,Michigan,MI,2020-08-29,3.0,111136.0
15136,USA,Utah,UT,2020-08-29,3.0,51406.0
11164,USA,New Mexico,NM,2020-08-29,3.0,25178.0
572,USA,Alaska,AK,2020-08-29,3.0,6086.0
2558,USA,Connecticut,CT,2020-08-29,3.0,52495.0
11495,USA,Nevada,NV,2020-08-29,3.0,68461.0
3220,USA,Delaware,DE,2020-08-29,3.0,17349.0
3551,USA,Florida,FL,2020-08-29,3.0,619003.0
16791,USA,Wisconsin,WI,2020-08-29,3.0,74800.0
8516,USA,Missouri,MO,2020-08-29,3.0,83168.0
15798,USA,Virgin Islands,VI,2020-08-29,0.0,1118.0
8185,USA,Minnesota,MN,2020-08-29,2.0,74257.0
1896,USA,California,CA,2020-08-29,3.0,702038.0
6530,USA,Louisiana,LA,2020-08-29,3.0,146944.0
2889,USA,Washington DC,DC,2020-08-29,3.0,13925.0
903,USA,Alabama,AL,2020-08-29,3.0,124155.0
13481,USA,Rhode Island,RI,2020-08-29,3.0,21683.0
13150,USA,Pennsylvania,PA,2020-08-29,4.0,137576.0
17453,USA,Wyoming,WY,2020-08-29,2.0,3795.0
4876,USA,Idaho,ID,2020-08-30,2.0,31858.0
8517,USA,Missouri,MO,2020-08-30,3.0,84474.0
3883,USA,Georgia,GA,2020-08-30,2.0,268973.0
6200,USA,Kentucky,KY,2020-08-30,3.0,48031.0
8186,USA,Minnesota,MN,2020-08-30,2.0,75189.0
5869,USA,Kansas,KS,2020-08-30,3.0,41761.0
13151,USA,Pennsylvania,PA,2020-08-30,4.0,138134.0
8848,USA,Mississippi,MS,2020-08-30,3.0,82676.0
7193,USA,Maryland,MD,2020-08-30,3.0,107791.0
7855,USA,Michigan,MI,2020-08-30,3.0,112526.0
16792,USA,Wisconsin,WI,2020-08-30,3.0,75337.0
6531,USA,Louisiana,LA,2020-08-30,3.0,148568.0
5207,USA,Illinois,IL,2020-08-30,2.0,235058.0
13482,USA,Rhode Island,RI,2020-08-30,3.0,21683.0
6862,USA,Massachusetts,MA,2020-08-30,3.0,120568.0
7524,USA,Maine,ME,2020-08-30,2.0,4514.0
9179,USA,Montana,MT,2020-08-30,3.0,7340.0
4214,USA,Hawaii,HI,2020-08-30,3.0,8339.0
4545,USA,Iowa,IA,2020-08-30,3.0,64599.0
13813,USA,South Carolina,SC,2020-08-30,3.0,118324.0
16130,USA,Vermont,VT,2020-08-30,3.0,1616.0
5538,USA,Indiana,IN,2020-08-30,3.0,93313.0
16461,USA,Washington,WA,2020-08-30,3.0,74320.0
904,USA,Alabama,AL,2020-08-30,3.0,124944.0
9841,USA,North Dakota,ND,2020-08-30,1.0,11702.0
15468,USA,Virginia,VA,2020-08-30,1.0,119747.0
11496,USA,Nevada,NV,2020-08-30,3.0,68908.0
1897,USA,California,CA,2020-08-30,3.0,705951.0
14806,USA,Texas,TX,2020-08-30,3.0,632734.0
10834,USA,New Jersey,NJ,2020-08-30,3.0,191611.0
2559,USA,Connecticut,CT,2020-08-30,3.0,52495.0
14144,USA,South Dakota,SD,2020-08-30,2.0,13322.0
17454,USA,Wyoming,WY,2020-08-30,2.0,3829.0
3552,USA,Florida,FL,2020-08-30,3.0,621586.0
573,USA,Alaska,AK,2020-08-30,3.0,6135.0
11165,USA,New Mexico,NM,2020-08-30,3.0,25283.0
2228,USA,Colorado,CO,2020-08-30,2.0,57223.0
15137,USA,Utah,UT,2020-08-30,3.0,51854.0
10503,USA,New Hampshire,NH,2020-08-30,2.0,7254.0
1566,USA,Arizona,AZ,2020-08-30,3.0,201661.0
12158,USA,Ohio,OH,2020-08-30,3.0,122260.0
12820,USA,Oregon,OR,2020-08-30,3.0,26554.0
14475,USA,Tennessee,TN,2020-08-30,3.0,153115.0
11827,USA,New York,NY,2020-08-30,3.0,434100.0
10172,USA,Nebraska,NE,2020-08-30,2.0,34046.0
2890,USA,Washington DC,DC,2020-08-30,3.0,13959.0
17123,USA,West Virginia,WV,2020-08-30,2.0,10109.0
9510,USA,North Carolina,NC,2020-08-30,4.0,171487.0
3221,USA,Delaware,DE,2020-08-30,3.0,17343.0
15799,USA,Virgin Islands,VI,2020-08-30,0.0,1129.0
1235,USA,Arkansas,AR,2020-08-30,3.0,60856.0
12489,USA,Oklahoma,OK,2020-08-30,3.0,58119.0
10504,USA,New Hampshire,NH,2020-08-31,2.0,7275.0
8518,USA,Missouri,MO,2020-08-31,3.0,85635.0
15138,USA,Utah,UT,2020-08-31,3.0,52107.0
12490,USA,Oklahoma,OK,2020-08-31,3.0,58733.0
16462,USA,Washington,WA,2020-08-31,3.0,74635.0
2891,USA,Washington DC,DC,2020-08-31,3.0,13992.0
11166,USA,New Mexico,NM,2020-08-31,3.0,25352.0
16793,USA,Wisconsin,WI,2020-08-31,3.0,75603.0
9180,USA,Montana,MT,2020-08-31,3.0,7421.0
3553,USA,Florida,FL,2020-08-31,3.0,623471.0
2229,USA,Colorado,CO,2020-08-31,2.0,57424.0
17455,USA,Wyoming,WY,2020-08-31,2.0,3850.0
5870,USA,Kansas,KS,2020-08-31,3.0,42599.0
12821,USA,Oregon,OR,2020-08-31,3.0,26713.0
14145,USA,South Dakota,SD,2020-08-31,2.0,13509.0
7525,USA,Maine,ME,2020-08-31,2.0,4529.0
8849,USA,Mississippi,MS,2020-08-31,3.0,82950.0
16131,USA,Vermont,VT,2020-08-31,3.0,1624.0
15469,USA,Virginia,VA,2020-08-31,1.0,120594.0
3222,USA,Delaware,DE,2020-08-31,3.0,17429.0
11497,USA,Nevada,NV,2020-08-31,3.0,69228.0
4877,USA,Idaho,ID,2020-08-31,2.0,32081.0
14476,USA,Tennessee,TN,2020-08-31,3.0,154933.0
14807,USA,Texas,TX,2020-08-31,3.0,635958.0
9842,USA,North Dakota,ND,2020-08-31,1.0,11816.0
4546,USA,Iowa,IA,2020-08-31,3.0,65139.0
6201,USA,Kentucky,KY,2020-08-31,3.0,48396.0
1898,USA,California,CA,2020-08-31,3.0,712475.0
13814,USA,South Carolina,SC,2020-08-31,3.0,118992.0
13152,USA,Pennsylvania,PA,2020-08-31,4.0,138795.0
10173,USA,Nebraska,NE,2020-08-31,2.0,34287.0
1567,USA,Arizona,AZ,2020-08-31,3.0,201835.0
7194,USA,Maryland,MD,2020-08-31,3.0,108249.0
2560,USA,Connecticut,CT,2020-08-31,3.0,52879.0
905,USA,Alabama,AL,2020-08-31,3.0,126500.0
6863,USA,Massachusetts,MA,2020-08-31,3.0,121018.0
5539,USA,Indiana,IN,2020-08-31,3.0,94196.0
3884,USA,Georgia,GA,2020-08-31,2.0,270471.0
12159,USA,Ohio,OH,2020-08-31,3.0,123155.0
9511,USA,North Carolina,NC,2020-08-31,4.0,172879.0
15800,USA,Virgin Islands,VI,2020-08-31,0.0,1134.0
17124,USA,West Virginia,WV,2020-08-31,2.0,10249.0
6532,USA,Louisiana,LA,2020-08-31,3.0,148894.0
8187,USA,Minnesota,MN,2020-08-31,2.0,75864.0
1236,USA,Arkansas,AR,2020-08-31,3.0,61224.0
11828,USA,New York,NY,2020-08-31,3.0,434756.0
10835,USA,New Jersey,NJ,2020-08-31,3.0,191960.0
574,USA,Alaska,AK,2020-08-31,3.0,6173.0
5208,USA,Illinois,IL,2020-08-31,2.0,236724.0
4215,USA,Hawaii,HI,2020-08-31,3.0,8472.0
7856,USA,Michigan,MI,2020-08-31,3.0,113025.0
13483,USA,Rhode Island,RI,2020-08-31,3.0,21949.0
12160,USA,Ohio,OH,2020-09-01,3.0,124606.0
16132,USA,Vermont,VT,2020-09-01,3.0,1635.0
4878,USA,Idaho,ID,2020-09-01,2.0,32353.0
8850,USA,Mississippi,MS,2020-09-01,3.0,83584.0
15470,USA,Virginia,VA,2020-09-01,1.0,121615.0
5209,USA,Illinois,IL,2020-09-01,2.0,238216.0
12822,USA,Oregon,OR,2020-09-01,3.0,26946.0
14477,USA,Tennessee,TN,2020-09-01,3.0,156329.0
7195,USA,Maryland,MD,2020-09-01,3.0,108863.0
10174,USA,Nebraska,NE,2020-09-01,2.0,34574.0
3223,USA,Delaware,DE,2020-09-01,3.0,17535.0
3885,USA,Georgia,GA,2020-09-01,2.0,272697.0
9512,USA,North Carolina,NC,2020-09-01,4.0,174221.0
4547,USA,Iowa,IA,2020-09-01,3.0,65847.0
15801,USA,Virgin Islands,VI,2020-09-01,0.0,1143.0
14808,USA,Texas,TX,2020-09-01,3.0,641021.0
2892,USA,Washington DC,DC,2020-09-01,3.0,14049.0
9843,USA,North Dakota,ND,2020-09-01,1.0,12000.0
8188,USA,Minnesota,MN,2020-09-01,2.0,76355.0
8519,USA,Missouri,MO,2020-09-01,3.0,86738.0
906,USA,Alabama,AL,2020-09-01,3.0,127234.0
12491,USA,Oklahoma,OK,2020-09-01,3.0,59398.0
5871,USA,Kansas,KS,2020-09-01,3.0,42962.0
7526,USA,Maine,ME,2020-09-01,2.0,4549.0
17125,USA,West Virginia,WV,2020-09-01,2.0,10513.0
6864,USA,Massachusetts,MA,2020-09-01,3.0,121422.0
11498,USA,Nevada,NV,2020-09-01,3.0,69633.0
13153,USA,Pennsylvania,PA,2020-09-01,4.0,139548.0
11829,USA,New York,NY,2020-09-01,3.0,435510.0
9181,USA,Montana,MT,2020-09-01,3.0,7509.0
10505,USA,New Hampshire,NH,2020-09-01,2.0,7297.0
2230,USA,Colorado,CO,2020-09-01,2.0,57775.0
7857,USA,Michigan,MI,2020-09-01,3.0,113820.0
3554,USA,Florida,FL,2020-09-01,3.0,631040.0
15139,USA,Utah,UT,2020-09-01,3.0,52403.0
6533,USA,Louisiana,LA,2020-09-01,3.0,149583.0
1568,USA,Arizona,AZ,2020-09-01,3.0,202342.0
1899,USA,California,CA,2020-09-01,3.0,715617.0
5540,USA,Indiana,IN,2020-09-01,3.0,94891.0
11167,USA,New Mexico,NM,2020-09-01,3.0,25460.0
4216,USA,Hawaii,HI,2020-09-01,3.0,8653.0
16794,USA,Wisconsin,WI,2020-09-01,3.0,76584.0
16463,USA,Washington,WA,2020-09-01,3.0,74939.0
13815,USA,South Carolina,SC,2020-09-01,3.0,119846.0
17456,USA,Wyoming,WY,2020-09-01,2.0,3874.0
6202,USA,Kentucky,KY,2020-09-01,3.0,49185.0
1237,USA,Arkansas,AR,2020-09-01,3.0,61497.0
2561,USA,Connecticut,CT,2020-09-01,3.0,53006.0
10836,USA,New Jersey,NJ,2020-09-01,3.0,192290.0
14146,USA,South Dakota,SD,2020-09-01,2.0,13749.0
575,USA,Alaska,AK,2020-09-01,3.0,6209.0
13484,USA,Rhode Island,RI,2020-09-01,3.0,22002.0
10506,USA,New Hampshire,NH,2020-09-02,2.0,7309.0
13154,USA,Pennsylvania,PA,2020-09-02,4.0,140532.0
8520,USA,Missouri,MO,2020-09-02,3.0,88216.0
8189,USA,Minnesota,MN,2020-09-02,2.0,77085.0
5872,USA,Kansas,KS,2020-09-02,3.0,43847.0
10837,USA,New Jersey,NJ,2020-09-02,3.0,192595.0
2893,USA,Washington DC,DC,2020-09-02,3.0,14077.0
5210,USA,Illinois,IL,2020-09-02,2.0,240344.0
13816,USA,South Carolina,SC,2020-09-02,3.0,120503.0
5541,USA,Indiana,IN,2020-09-02,3.0,95750.0
14478,USA,Tennessee,TN,2020-09-02,3.0,157831.0
1900,USA,California,CA,2020-09-02,3.0,721281.0
11168,USA,New Mexico,NM,2020-09-02,3.0,25612.0
4879,USA,Idaho,ID,2020-09-02,2.0,32664.0
576,USA,Alaska,AK,2020-09-02,3.0,6276.0
17126,USA,West Virginia,WV,2020-09-02,2.0,10658.0
2562,USA,Connecticut,CT,2020-09-02,3.0,53108.0
10175,USA,Nebraska,NE,2020-09-02,2.0,34995.0
2231,USA,Colorado,CO,2020-09-02,2.0,58019.0
16133,USA,Vermont,VT,2020-09-02,3.0,1637.0
7858,USA,Michigan,MI,2020-09-02,3.0,114468.0
15140,USA,Utah,UT,2020-09-02,3.0,52822.0
3555,USA,Florida,FL,2020-09-02,3.0,633442.0
12823,USA,Oregon,OR,2020-09-02,3.0,27075.0
1238,USA,Arkansas,AR,2020-09-02,3.0,62112.0
9182,USA,Montana,MT,2020-09-02,3.0,7691.0
17457,USA,Wyoming,WY,2020-09-02,2.0,3911.0
8851,USA,Mississippi,MS,2020-09-02,3.0,84365.0
13485,USA,Rhode Island,RI,2020-09-02,3.0,22078.0
4217,USA,Hawaii,HI,2020-09-02,3.0,8991.0
7527,USA,Maine,ME,2020-09-02,2.0,4568.0
15471,USA,Virginia,VA,2020-09-02,1.0,122518.0
6203,USA,Kentucky,KY,2020-09-02,3.0,49991.0
6534,USA,Louisiana,LA,2020-09-02,3.0,150724.0
14147,USA,South Dakota,SD,2020-09-02,2.0,14003.0
11830,USA,New York,NY,2020-09-02,3.0,436218.0
16795,USA,Wisconsin,WI,2020-09-02,3.0,77129.0
7196,USA,Maryland,MD,2020-09-02,3.0,109319.0
1569,USA,Arizona,AZ,2020-09-02,3.0,202861.0
11499,USA,Nevada,NV,2020-09-02,3.0,69872.0
3224,USA,Delaware,DE,2020-09-02,3.0,17549.0
16464,USA,Washington,WA,2020-09-02,3.0,75377.0
12492,USA,Oklahoma,OK,2020-09-02,3.0,60118.0
4548,USA,Iowa,IA,2020-09-02,3.0,66463.0
9513,USA,North Carolina,NC,2020-09-02,4.0,176173.0
6865,USA,Massachusetts,MA,2020-09-02,3.0,121826.0
907,USA,Alabama,AL,2020-09-02,3.0,128240.0
12161,USA,Ohio,OH,2020-09-02,3.0,125767.0
14809,USA,Texas,TX,2020-09-02,3.0,645179.0
9844,USA,North Dakota,ND,2020-09-02,1.0,12267.0
15802,USA,Virgin Islands,VI,2020-09-02,0.0,1144.0
3886,USA,Georgia,GA,2020-09-02,2.0,274613.0
10838,USA,New Jersey,NJ,2020-09-03,3.0,192973.0
11831,USA,New York,NY,2020-09-03,3.0,437107.0
13155,USA,Pennsylvania,PA,2020-09-03,4.0,141570.0
908,USA,Alabama,AL,2020-09-03,3.0,129225.0
1239,USA,Arkansas,AR,2020-09-03,3.0,63081.0
7197,USA,Maryland,MD,2020-09-03,3.0,110012.0
9183,USA,Montana,MT,2020-09-03,3.0,7871.0
10507,USA,New Hampshire,NH,2020-09-03,2.0,7347.0
8190,USA,Minnesota,MN,2020-09-03,2.0,78123.0
7859,USA,Michigan,MI,2020-09-03,3.0,115242.0
6535,USA,Louisiana,LA,2020-09-03,3.0,151537.0
3887,USA,Georgia,GA,2020-09-03,2.0,277288.0
4218,USA,Hawaii,HI,2020-09-03,3.0,9202.0
17127,USA,West Virginia,WV,2020-09-03,2.0,10855.0
2563,USA,Connecticut,CT,2020-09-03,3.0,53209.0
2232,USA,Colorado,CO,2020-09-03,2.0,58287.0
13486,USA,Rhode Island,RI,2020-09-03,3.0,22143.0
5211,USA,Illinois,IL,2020-09-03,2.0,241704.0
12162,USA,Ohio,OH,2020-09-03,3.0,127112.0
17458,USA,Wyoming,WY,2020-09-03,2.0,3941.0
6866,USA,Massachusetts,MA,2020-09-03,3.0,121546.0
9514,USA,North Carolina,NC,2020-09-03,4.0,177877.0
5542,USA,Indiana,IN,2020-09-03,3.0,96854.0
577,USA,Alaska,AK,2020-09-03,3.0,6366.0
16465,USA,Washington,WA,2020-09-03,3.0,75856.0
15803,USA,Virgin Islands,VI,2020-09-03,0.0,1150.0
14479,USA,Tennessee,TN,2020-09-03,3.0,159546.0
4549,USA,Iowa,IA,2020-09-03,3.0,67691.0
3225,USA,Delaware,DE,2020-09-03,3.0,17653.0
10176,USA,Nebraska,NE,2020-09-03,2.0,35469.0
2894,USA,Washington DC,DC,2020-09-03,3.0,14135.0
12824,USA,Oregon,OR,2020-09-03,3.0,27336.0
4880,USA,Idaho,ID,2020-09-03,2.0,32927.0
3556,USA,Florida,FL,2020-09-03,3.0,637013.0
16134,USA,Vermont,VT,2020-09-03,3.0,1637.0
8852,USA,Mississippi,MS,2020-09-03,3.0,85116.0
15472,USA,Virginia,VA,2020-09-03,1.0,123637.0
11500,USA,Nevada,NV,2020-09-03,3.0,70223.0
14810,USA,Texas,TX,2020-09-03,3.0,648750.0
9845,USA,North Dakota,ND,2020-09-03,1.0,12629.0
7528,USA,Maine,ME,2020-09-03,2.0,4618.0
8521,USA,Missouri,MO,2020-09-03,3.0,89639.0
15141,USA,Utah,UT,2020-09-03,3.0,53326.0
1901,USA,California,CA,2020-09-03,3.0,726018.0
1570,USA,Arizona,AZ,2020-09-03,3.0,203953.0
16796,USA,Wisconsin,WI,2020-09-03,3.0,77856.0
11169,USA,New Mexico,NM,2020-09-03,3.0,25812.0
13817,USA,South Carolina,SC,2020-09-03,3.0,121696.0
14148,USA,South Dakota,SD,2020-09-03,2.0,14337.0
5873,USA,Kansas,KS,2020-09-03,3.0,44394.0
6204,USA,Kentucky,KY,2020-09-03,3.0,50885.0
12493,USA,Oklahoma,OK,2020-09-03,3.0,61027.0
12163,USA,Ohio,OH,2020-09-04,3.0,128444.0
14811,USA,Texas,TX,2020-09-04,3.0,654665.0
5874,USA,Kansas,KS,2020-09-04,3.0,45365.0
12494,USA,Oklahoma,OK,2020-09-04,3.0,62040.0
2233,USA,Colorado,CO,2020-09-04,2.0,58287.0
16466,USA,Washington,WA,2020-09-04,3.0,76335.0
909,USA,Alabama,AL,2020-09-04,3.0,130373.0
17128,USA,West Virginia,WV,2020-09-04,2.0,11042.0
7198,USA,Maryland,MD,2020-09-04,3.0,110831.0
14480,USA,Tennessee,TN,2020-09-04,3.0,160597.0
6867,USA,Massachusetts,MA,2020-09-04,3.0,121758.0
16135,USA,Vermont,VT,2020-09-04,3.0,1642.0
13487,USA,Rhode Island,RI,2020-09-04,3.0,22243.0
6536,USA,Louisiana,LA,2020-09-04,3.0,152359.0
11501,USA,Nevada,NV,2020-09-04,3.0,70712.0
11170,USA,New Mexico,NM,2020-09-04,3.0,25902.0
5543,USA,Indiana,IN,2020-09-04,3.0,97884.0
7860,USA,Michigan,MI,2020-09-04,3.0,116295.0
6205,USA,Kentucky,KY,2020-09-04,3.0,51677.0
1240,USA,Arkansas,AR,2020-09-04,3.0,64175.0
11832,USA,New York,NY,2020-09-04,3.0,437971.0
1571,USA,Arizona,AZ,2020-09-04,3.0,204681.0
1902,USA,California,CA,2020-09-04,3.0,730662.0
7529,USA,Maine,ME,2020-09-04,2.0,4633.0
15473,USA,Virginia,VA,2020-09-04,1.0,124738.0
15804,USA,Virgin Islands,VI,2020-09-04,0.0,1150.0
2564,USA,Connecticut,CT,2020-09-04,3.0,53365.0
17459,USA,Wyoming,WY,2020-09-04,2.0,3990.0
4219,USA,Hawaii,HI,2020-09-04,3.0,9473.0
15142,USA,Utah,UT,2020-09-04,3.0,53839.0
9515,USA,North Carolina,NC,2020-09-04,4.0,179534.0
578,USA,Alaska,AK,2020-09-04,3.0,6492.0
10839,USA,New Jersey,NJ,2020-09-04,3.0,193422.0
14149,USA,South Dakota,SD,2020-09-04,2.0,14596.0
5212,USA,Illinois,IL,2020-09-04,2.0,247298.0
4550,USA,Iowa,IA,2020-09-04,3.0,68744.0
13818,USA,South Carolina,SC,2020-09-04,3.0,123325.0
3226,USA,Delaware,DE,2020-09-04,3.0,17752.0
10177,USA,Nebraska,NE,2020-09-04,2.0,35661.0
4881,USA,Idaho,ID,2020-09-04,2.0,33193.0
13156,USA,Pennsylvania,PA,2020-09-04,4.0,142495.0
8191,USA,Minnesota,MN,2020-09-04,2.0,78966.0
2895,USA,Washington DC,DC,2020-09-04,3.0,14186.0
9846,USA,North Dakota,ND,2020-09-04,1.0,12973.0
16797,USA,Wisconsin,WI,2020-09-04,3.0,79354.0
8522,USA,Missouri,MO,2020-09-04,3.0,91228.0
10508,USA,New Hampshire,NH,2020-09-04,2.0,7368.0
12825,USA,Oregon,OR,2020-09-04,3.0,27601.0
3557,USA,Florida,FL,2020-09-04,3.0,640211.0
8853,USA,Mississippi,MS,2020-09-04,3.0,85939.0
9184,USA,Montana,MT,2020-09-04,3.0,8019.0
3888,USA,Georgia,GA,2020-09-04,2.0,279354.0
11171,USA,New Mexico,NM,2020-09-05,3.0,26048.0
13488,USA,Rhode Island,RI,2020-09-05,3.0,22243.0
15143,USA,Utah,UT,2020-09-05,3.0,54272.0
13819,USA,South Carolina,SC,2020-09-05,3.0,124289.0
9847,USA,North Dakota,ND,2020-09-05,1.0,13334.0
10178,USA,Nebraska,NE,2020-09-05,2.0,35805.0
579,USA,Alaska,AK,2020-09-05,3.0,6582.0
6537,USA,Louisiana,LA,2020-09-05,3.0,152359.0
12495,USA,Oklahoma,OK,2020-09-05,3.0,63187.0
16798,USA,Wisconsin,WI,2020-09-05,3.0,80300.0
5875,USA,Kansas,KS,2020-09-05,3.0,45656.0
11833,USA,New York,NY,2020-09-05,3.0,438772.0
9185,USA,Montana,MT,2020-09-05,3.0,8164.0
14481,USA,Tennessee,TN,2020-09-05,3.0,162362.0
3558,USA,Florida,FL,2020-09-05,3.0,643867.0
4882,USA,Idaho,ID,2020-09-05,2.0,33474.0
7199,USA,Maryland,MD,2020-09-05,3.0,111607.0
1241,USA,Arkansas,AR,2020-09-05,3.0,64690.0
16136,USA,Vermont,VT,2020-09-05,3.0,1647.0
1572,USA,Arizona,AZ,2020-09-05,3.0,205517.0
11502,USA,Nevada,NV,2020-09-05,3.0,71102.0
16467,USA,Washington,WA,2020-09-05,3.0,76836.0
4220,USA,Hawaii,HI,2020-09-05,3.0,9693.0
2896,USA,Washington DC,DC,2020-09-05,3.0,14238.0
1903,USA,California,CA,2020-09-05,3.0,735314.0
8523,USA,Missouri,MO,2020-09-05,3.0,93171.0
14812,USA,Texas,TX,2020-09-05,3.0,659154.0
3889,USA,Georgia,GA,2020-09-05,2.0,281548.0
2234,USA,Colorado,CO,2020-09-05,2.0,58986.0
5213,USA,Illinois,IL,2020-09-05,2.0,250102.0
12826,USA,Oregon,OR,2020-09-05,3.0,27856.0
10840,USA,New Jersey,NJ,2020-09-05,3.0,193747.0
2565,USA,Connecticut,CT,2020-09-05,3.0,53365.0
4551,USA,Iowa,IA,2020-09-05,3.0,69690.0
910,USA,Alabama,AL,2020-09-05,3.0,130914.0
7530,USA,Maine,ME,2020-09-05,2.0,4633.0
8854,USA,Mississippi,MS,2020-09-05,3.0,86478.0
5544,USA,Indiana,IN,2020-09-05,3.0,98961.0
12164,USA,Ohio,OH,2020-09-05,3.0,129785.0
17460,USA,Wyoming,WY,2020-09-05,2.0,3990.0
14150,USA,South Dakota,SD,2020-09-05,2.0,14889.0
7861,USA,Michigan,MI,2020-09-05,3.0,117191.0
10509,USA,New Hampshire,NH,2020-09-05,2.0,7424.0
9516,USA,North Carolina,NC,2020-09-05,4.0,180695.0
6868,USA,Massachusetts,MA,2020-09-05,3.0,122196.0
17129,USA,West Virginia,WV,2020-09-05,2.0,11293.0
6206,USA,Kentucky,KY,2020-09-05,3.0,52464.0
13157,USA,Pennsylvania,PA,2020-09-05,4.0,143280.0
15805,USA,Virgin Islands,VI,2020-09-05,0.0,1167.0
8192,USA,Minnesota,MN,2020-09-05,2.0,79880.0
15474,USA,Virginia,VA,2020-09-05,1.0,125727.0
3227,USA,Delaware,DE,2020-09-05,3.0,17892.0
5876,USA,Kansas,KS,2020-09-06,3.0,45830.0
8855,USA,Mississippi,MS,2020-09-06,3.0,86888.0
9186,USA,Montana,MT,2020-09-06,3.0,8264.0
12827,USA,Oregon,OR,2020-09-06,3.0,28044.0
11503,USA,Nevada,NV,2020-09-06,3.0,71610.0
7200,USA,Maryland,MD,2020-09-06,3.0,112119.0
14813,USA,Texas,TX,2020-09-06,3.0,661654.0
7531,USA,Maine,ME,2020-09-06,2.0,4683.0
14151,USA,South Dakota,SD,2020-09-06,2.0,15109.0
2897,USA,Washington DC,DC,2020-09-06,3.0,14279.0
15475,USA,Virginia,VA,2020-09-06,1.0,126926.0
15144,USA,Utah,UT,2020-09-06,3.0,54660.0
9848,USA,North Dakota,ND,2020-09-06,1.0,13631.0
4552,USA,Iowa,IA,2020-09-06,3.0,70215.0
6207,USA,Kentucky,KY,2020-09-06,3.0,52774.0
1573,USA,Arizona,AZ,2020-09-06,3.0,205767.0
16468,USA,Washington,WA,2020-09-06,3.0,77235.0
10841,USA,New Jersey,NJ,2020-09-06,3.0,194058.0
4883,USA,Idaho,ID,2020-09-06,2.0,33664.0
12496,USA,Oklahoma,OK,2020-09-06,3.0,63607.0
1904,USA,California,CA,2020-09-06,3.0,738856.0
8524,USA,Missouri,MO,2020-09-06,3.0,94492.0
6869,USA,Massachusetts,MA,2020-09-06,3.0,122562.0
13158,USA,Pennsylvania,PA,2020-09-06,4.0,143824.0
7862,USA,Michigan,MI,2020-09-06,3.0,117191.0
17461,USA,Wyoming,WY,2020-09-06,2.0,4032.0
5545,USA,Indiana,IN,2020-09-06,3.0,99804.0
10510,USA,New Hampshire,NH,2020-09-06,2.0,7447.0
3890,USA,Georgia,GA,2020-09-06,2.0,283199.0
2566,USA,Connecticut,CT,2020-09-06,3.0,53365.0
5214,USA,Illinois,IL,2020-09-06,2.0,251515.0
2235,USA,Colorado,CO,2020-09-06,2.0,59271.0
12165,USA,Ohio,OH,2020-09-06,3.0,130558.0
911,USA,Alabama,AL,2020-09-06,3.0,131690.0
17130,USA,West Virginia,WV,2020-09-06,2.0,11418.0
15806,USA,Virgin Islands,VI,2020-09-06,0.0,1181.0
8193,USA,Minnesota,MN,2020-09-06,2.0,80587.0
580,USA,Alaska,AK,2020-09-06,3.0,6679.0
